tanggal,waktu,tree_id,suhu_tanah,kelembaban_tanah,ph_tanah,jarak_ring,riwayat_infeksi,risiko_probabilitas_pct,status_aktual_lapangan
2026-07-17,08:00:00,T-3-4,26.0,87.2,5.4,3,0,28.09,Gejala Ringan
2026-07-17,08:00:00,T-3-5,27.9,92.3,5.2,3,0,30.87,Gejala Ringan
2026-07-17,08:00:00,T-3-6,31.1,86.4,5.1,3,0,29.47,Gejala Ringan
2026-07-17,08:00:00,T-3-7,28.9,74.8,6.4,3,0,20.33,Gejala Ringan
2026-07-17,08:00:00,T-3-8,26.1,77.5,5.4,3,0,24.96,Gejala Ringan
2026-07-17,08:00:00,T-3-9,31.7,71.4,5.4,3,0,23.00,Gejala Ringan
2026-07-17,08:00:00,T-3-10,29.0,66.0,6.2,3,0,18.51,Sehat
2026-07-17,08:00:00,T-3-11,26.5,91.8,5.5,3,0,29.03,Gejala Ringan
2026-07-17,08:00:00,T-3-12,25.5,87.8,5.6,3,0,27.27,Gejala Ringan
2026-07-17,08:00:00,T-3-13,30.1,67.9,5.4,3,0,21.87,Gejala Ringan
2026-07-17,08:00:00,T-3-14,26.2,94.9,5.6,3,0,29.47,Gejala Ringan
2026-07-17,08:00:00,T-3-15,26.2,77.7,5.3,3,0,25.50,Gejala Ringan
2026-07-17,08:00:00,T-3-16,29.4,71.3,6.1,3,0,20.33,Gejala Ringan
2026-07-17,08:00:00,T-3-17,31.8,90.9,5.5,3,0,28.75,Gejala Ringan
2026-07-18,08:00:00,T-0,26.7,88.8,5.9,0,0,100.00,Sehat
2026-07-18,08:00:00,T-1-0,26.6,84.9,6.4,1,0,86.23,Terinfeksi Berat
2026-07-18,08:00:00,T-1-1,28.7,92.7,6.4,1,0,94.15,Terinfeksi Berat
2026-07-18,08:00:00,T-1-2,29.4,74.4,5.4,1,0,89.56,Terinfeksi Berat
2026-07-18,08:00:00,T-1-3,26.2,92.1,5.6,1,0,99.00,Terinfeksi Berat
2026-07-18,08:00:00,T-1-4,28.6,86.2,5.6,1,0,99.00,Terinfeksi Berat
2026-07-18,08:00:00,T-1-5,27.4,67.4,6.4,1,0,68.45,Gejala Sedang
2026-07-18,08:00:00,T-2-0,28.8,83.8,6.5,2,0,36.48,Gejala Ringan
2026-07-18,08:00:00,T-2-1,30.5,76.9,5.8,2,0,37.51,Gejala Ringan
2026-07-18,08:00:00,T-2-2,31.7,85.3,5.0,2,0,48.27,Gejala Sedang
2026-07-18,08:00:00,T-2-3,25.6,93.4,5.4,2,0,48.94,Gejala Sedang
2026-07-18,08:00:00,T-2-4,30.7,79.2,5.9,2,0,37.98,Gejala Ringan
2026-07-18,08:00:00,T-2-5,30.0,94.7,6.5,2,0,41.22,Gejala Sedang
2026-07-18,08:00:00,T-2-6,28.4,77.8,5.9,2,0,37.31,Gejala Ringan
2026-07-18,08:00:00,T-2-7,27.8,90.8,6.4,2,0,40.14,Gejala Sedang
2026-07-18,08:00:00,T-2-8,26.8,88.5,5.3,2,0,47.24,Gejala Sedang
2026-07-18,08:00:00,T-2-9,24.7,74.1,6.0,2,0,34.94,Gejala Ringan
2026-07-18,08:00:00,T-2-10,29.1,84.7,5.9,2,0,40.62,Gejala Sedang
2026-07-18,08:00:00,T-2-11,27.5,94.4,5.3,2,0,50.39,Gejala Sedang
2026-07-18,08:00:00,T-3-0,25.8,70.0,5.1,3,0,23.87,Gejala Ringan
2026-07-18,08:00:00,T-3-1,31.0,80.4,5.2,3,0,26.89,Gejala Ringan
2026-07-18,08:00:00,T-3-2,28.5,65.7,5.2,3,0,21.98,Gejala Ringan
2026-07-18,08:00:00,T-3-3,24.1,68.6,5.2,3,0,22.95,Gejala Ringan
2026-07-18,08:00:00,T-3-4,28.6,87.6,6.3,3,0,24.18,Gejala Ringan
2026-07-18,08:00:00,T-3-5,27.7,91.7,6.1,3,0,26.15,Gejala Ringan
2026-07-18,08:00:00,T-3-6,30.6,66.8,6.1,3,0,19.05,Sehat
2026-07-18,08:00:00,T-3-7,32.0,84.6,6.5,3,0,22.64,Gejala Ringan
2026-07-18,08:00:00,T-3-8,30.7,90.5,5.2,3,0,30.27,Gejala Ringan
2026-07-18,08:00:00,T-3-9,31.4,68.0,5.5,3,0,21.50,Gejala Ringan
2026-07-18,08:00:00,T-3-10,30.5,77.2,6.5,3,0,20.66,Gejala Ringan
2026-07-18,08:00:00,T-3-11,27.0,82.1,6.3,3,0,22.67,Gejala Ringan
2026-07-18,08:00:00,T-3-12,28.9,80.0,5.8,3,0,23.99,Gejala Ringan
2026-07-18,08:00:00,T-3-13,30.9,94.0,5.9,3,0,27.71,Gejala Ringan
2026-07-18,08:00:00,T-3-14,30.1,66.6,5.5,3,0,21.06,Gejala Ringan
2026-07-18,08:00:00,T-3-15,31.7,76.9,6.0,3,0,22.29,Gejala Ringan
2026-07-18,08:00:00,T-3-16,27.6,92.7,6.2,3,0,26.00,Gejala Ringan
2026-07-18,08:00:00,T-3-17,24.0,82.0,5.3,3,0,26.91,Gejala Ringan
2026-07-19,08:00:00,T-0,28.9,91.5,6.3,0,0,100.00,Sehat
2026-07-19,08:00:00,T-1-0,24.3,84.3,5.7,1,0,96.13,Terinfeksi Berat
2026-07-19,08:00:00,T-1-1,30.1,73.0,5.7,1,0,83.25,Terinfeksi Berat
2026-07-19,08:00:00,T-1-2,31.6,78.4,6.1,1,0,83.54,Terinfeksi Berat
2026-07-19,08:00:00,T-1-3,26.5,94.3,6.5,1,0,94.30,Terinfeksi Berat
2026-07-19,08:00:00,T-1-4,26.2,92.4,5.4,1,0,99.00,Terinfeksi Berat
2026-07-19,08:00:00,T-1-5,25.0,86.6,6.3,1,0,89.35,Terinfeksi Berat
2026-07-19,08:00:00,T-2-0,27.9,69.5,5.9,2,0,33.33,Gejala Ringan
2026-07-19,08:00:00,T-2-1,28.2,67.5,5.6,2,0,34.10,Gejala Ringan
2026-07-19,08:00:00,T-2-2,31.3,82.0,5.3,2,0,43.77,Gejala Sedang
2026-07-19,08:00:00,T-2-3,30.8,89.8,5.8,2,0,43.81,Gejala Sedang
2026-07-19,08:00:00,T-2-4,30.8,68.5,6.4,2,0,30.28,Gejala Ringan
2026-07-19,08:00:00,T-2-5,27.8,88.9,5.1,2,0,49.32,Gejala Sedang
2026-07-19,08:00:00,T-2-6,25.8,72.5,5.6,2,0,36.63,Gejala Ringan
2026-07-19,08:00:00,T-2-7,29.3,79.2,5.4,2,0,41.50,Gejala Sedang
2026-07-19,08:00:00,T-2-8,29.1,74.5,6.0,2,0,35.13,Gejala Ringan
2026-07-19,08:00:00,T-2-9,30.2,77.8,5.2,2,0,42.33,Gejala Sedang
2026-07-19,08:00:00,T-2-10,28.7,70.6,6.4,2,0,31.21,Gejala Ringan
2026-07-19,08:00:00,T-2-11,28.9,70.0,6.4,2,0,30.95,Gejala Ringan
2026-07-19,08:00:00,T-3-0,27.7,91.6,5.5,3,0,28.97,Gejala Ringan
2026-07-19,08:00:00,T-3-1,30.0,69.1,5.5,3,0,21.85,Gejala Ringan
2026-07-19,08:00:00,T-3-2,25.9,72.1,6.3,3,0,19.91,Sehat
2026-07-19,08:00:00,T-3-3,31.7,69.5,5.7,3,0,21.21,Gejala Ringan
2026-07-19,08:00:00,T-3-4,28.5,65.1,6.1,3,0,18.56,Sehat
2026-07-19,08:00:00,T-3-5,28.5,73.5,5.4,3,0,23.67,Gejala Ringan
2026-07-19,08:00:00,T-3-6,31.5,67.2,5.5,3,0,21.25,Gejala Ringan
2026-07-19,08:00:00,T-3-7,30.1,68.4,5.3,3,0,22.45,Gejala Ringan
2026-07-19,08:00:00,T-3-8,24.8,77.7,5.3,3,0,25.50,Gejala Ringan
2026-07-19,08:00:00,T-3-9,29.9,83.0,6.3,3,0,22.91,Gejala Ringan
2026-07-19,08:00:00,T-3-10,31.7,81.6,5.7,3,0,24.90,Gejala Ringan
2026-07-19,08:00:00,T-3-11,24.4,93.7,5.1,3,0,31.95,Gejala Ringan
2026-07-19,08:00:00,T-3-12,27.8,93.6,5.5,3,0,29.60,Gejala Ringan
2026-07-19,08:00:00,T-3-13,28.1,75.8,5.2,3,0,25.35,Gejala Ringan
2026-07-19,08:00:00,T-3-14,31.1,83.5,6.4,3,0,22.69,Gejala Ringan
2026-07-19,08:00:00,T-3-15,27.6,92.8,5.7,3,0,28.32,Gejala Ringan
2026-07-19,08:00:00,T-3-16,27.6,66.0,6.5,3,0,17.66,Sehat
2026-07-19,08:00:00,T-3-17,24.3,72.6,5.6,3,0,22.55,Gejala Ringan
2026-07-20,08:00:00,T-0,26.4,65.5,5.4,0,0,100.00,Sehat
2026-07-20,08:00:00,T-1-0,29.2,84.2,6.4,1,0,85.52,Terinfeksi Berat
2026-07-20,08:00:00,T-1-1,26.7,77.5,5.5,1,0,91.59,Terinfeksi Berat
2026-07-20,08:00:00,T-1-2,26.5,79.7,5.1,1,0,99.00,Terinfeksi Berat
2026-07-20,08:00:00,T-1-3,30.2,85.9,5.6,1,0,99.00,Terinfeksi Berat
2026-07-20,08:00:00,T-1-4,25.5,86.7,5.6,1,0,99.00,Terinfeksi Berat
2026-07-20,08:00:00,T-1-5,25.4,67.0,6.3,1,0,69.13,Gejala Sedang
2026-07-20,08:00:00,T-2-0,27.0,71.5,5.2,2,0,38.90,Gejala Ringan
2026-07-20,08:00:00,T-2-1,27.6,87.3,6.0,2,0,41.17,Gejala Sedang
2026-07-20,08:00:00,T-2-2,26.2,69.0,5.5,2,0,35.49,Gejala Ringan
2026-07-20,08:00:00,T-2-3,29.5,70.8,5.8,2,0,34.54,Gejala Ringan
2026-07-20,08:00:00,T-2-4,25.9,92.6,6.0,2,0,43.67,Gejala Sedang
2026-07-20,08:00:00,T-2-5,25.6,77.8,5.7,2,0,38.62,Gejala Ringan
2026-07-20,08:00:00,T-2-6,28.3,80.9,6.5,2,0,35.21,Gejala Ringan
2026-07-20,08:00:00,T-2-7,25.8,91.8,5.2,2,0,49.95,Gejala Sedang
2026-07-20,08:00:00,T-2-8,27.1,75.7,5.4,2,0,39.66,Gejala Ringan
2026-07-20,08:00:00,T-2-9,29.1,83.3,5.7,2,0,41.35,Gejala Sedang
2026-07-20,08:00:00,T-2-10,27.2,72.9,5.4,2,0,38.20,Gejala Ringan
2026-07-20,08:00:00,T-2-11,29.4,73.8,5.3,2,0,39.40,Gejala Ringan
2026-07-20,08:00:00,T-3-0,30.8,66.2,5.8,3,0,19.85,Sehat
2026-07-20,08:00:00,T-3-1,30.6,93.2,5.2,3,0,31.17,Gejala Ringan
2026-07-20,08:00:00,T-3-2,26.2,75.2,6.3,3,0,20.76,Gejala Ringan
2026-07-20,08:00:00,T-3-3,30.5,86.9,5.1,3,0,29.64,Gejala Ringan
2026-07-20,08:00:00,T-3-4,31.2,87.5,5.9,3,0,25.79,Gejala Ringan
2026-07-20,08:00:00,T-3-5,27.0,85.0,5.8,3,0,25.49,Gejala Ringan
2026-07-20,08:00:00,T-3-6,29.7,77.0,5.5,3,0,24.35,Gejala Ringan
2026-07-20,08:00:00,T-3-7,24.6,90.6,6.0,3,0,26.26,Gejala Ringan
2026-07-20,08:00:00,T-3-8,25.8,66.1,6.2,3,0,18.54,Sehat
2026-07-20,08:00:00,T-3-9,25.9,80.2,6.4,3,0,21.80,Gejala Ringan
2026-07-20,08:00:00,T-3-10,27.8,92.3,5.7,3,0,28.16,Gejala Ringan
2026-07-20,08:00:00,T-3-11,31.6,72.1,5.3,3,0,23.66,Gejala Ringan
2026-07-20,08:00:00,T-3-12,26.8,80.5,6.3,3,0,22.22,Gejala Ringan
2026-07-20,08:00:00,T-3-13,24.8,69.5,5.1,3,0,23.70,Gejala Ringan
2026-07-20,08:00:00,T-3-14,24.3,74.6,5.3,3,0,24.48,Gejala Ringan
2026-07-20,08:00:00,T-3-15,28.7,75.7,6.3,3,0,20.90,Gejala Ringan
2026-07-20,08:00:00,T-3-16,25.2,72.0,6.1,3,0,20.53,Gejala Ringan
2026-07-20,08:00:00,T-3-17,27.3,79.8,5.3,3,0,26.19,Gejala Ringan
2026-07-21,08:00:00,T-0,30.4,94.3,5.3,0,0,100.00,Sehat
2026-07-21,08:00:00,T-1-0,30.0,83.5,5.5,1,0,98.68,Terinfeksi Berat
2026-07-21,08:00:00,T-1-1,30.4,82.7,6.3,1,0,85.33,Terinfeksi Berat
2026-07-21,08:00:00,T-1-2,25.3,89.3,5.5,1,0,99.00,Terinfeksi Berat
2026-07-21,08:00:00,T-1-3,31.5,66.8,6.1,1,0,71.18,Gejala Sedang
2026-07-21,08:00:00,T-1-4,31.9,82.6,6.2,1,0,86.60,Terinfeksi Berat
2026-07-21,08:00:00,T-1-5,28.9,73.0,5.3,1,0,89.53,Terinfeksi Berat
2026-07-21,08:00:00,T-2-0,29.5,83.2,6.4,2,0,36.78,Gejala Ringan
2026-07-21,08:00:00,T-2-1,24.7,78.8,5.3,2,0,42.07,Gejala Sedang
2026-07-21,08:00:00,T-2-2,29.0,92.9,6.0,2,0,43.81,Gejala Sedang
2026-07-21,08:00:00,T-2-3,26.8,87.7,5.2,2,0,47.72,Gejala Sedang
2026-07-21,08:00:00,T-2-4,28.7,83.6,5.7,2,0,41.50,Gejala Sedang
2026-07-21,08:00:00,T-2-5,27.3,73.3,5.8,2,0,35.76,Gejala Ringan
2026-07-21,08:00:00,T-2-6,28.2,88.1,5.1,2,0,48.87,Gejala Sedang
2026-07-21,08:00:00,T-2-7,24.3,72.2,5.7,2,0,35.84,Gejala Ringan
2026-07-21,08:00:00,T-2-8,26.3,72.5,6.4,2,0,32.05,Gejala Ringan
2026-07-21,08:00:00,T-2-9,29.5,75.5,6.3,2,0,33.91,Gejala Ringan
2026-07-21,08:00:00,T-2-10,26.2,93.6,5.2,2,0,50.93,Gejala Sedang
2026-07-21,08:00:00,T-2-11,24.0,86.0,5.8,2,0,41.95,Gejala Sedang
2026-07-21,08:00:00,T-3-0,24.1,78.5,5.2,3,0,26.26,Gejala Ringan
2026-07-21,08:00:00,T-3-1,24.3,70.1,5.1,3,0,23.91,Gejala Ringan
2026-07-21,08:00:00,T-3-2,28.0,85.6,5.4,3,0,27.57,Gejala Ringan
2026-07-21,08:00:00,T-3-3,31.2,70.4,5.1,3,0,24.01,Gejala Ringan
2026-07-21,08:00:00,T-3-4,30.2,94.9,6.2,3,0,26.62,Gejala Ringan
2026-07-21,08:00:00,T-3-5,26.4,72.9,6.0,3,0,21.13,Gejala Ringan
2026-07-21,08:00:00,T-3-6,29.6,70.9,5.9,3,0,20.90,Gejala Ringan
2026-07-21,08:00:00,T-3-7,26.8,87.1,5.9,3,0,25.68,Gejala Ringan
2026-07-21,08:00:00,T-3-8,27.3,65.9,5.5,3,0,20.84,Gejala Ringan
2026-07-21,08:00:00,T-3-9,27.6,89.4,5.2,3,0,29.90,Gejala Ringan
2026-07-21,08:00:00,T-3-10,27.1,71.3,6.4,3,0,19.38,Sehat
2026-07-21,08:00:00,T-3-11,26.0,78.4,6.2,3,0,21.99,Gejala Ringan
2026-07-21,08:00:00,T-3-12,25.0,67.2,5.8,3,0,20.15,Gejala Ringan
2026-07-21,08:00:00,T-3-13,28.0,79.5,5.9,3,0,23.44,Gejala Ringan
2026-07-21,08:00:00,T-3-14,30.5,93.8,5.7,3,0,28.62,Gejala Ringan
2026-07-21,08:00:00,T-3-15,28.3,74.8,6.4,3,0,20.33,Gejala Ringan
2026-07-21,08:00:00,T-3-16,26.0,75.6,5.5,3,0,23.91,Gejala Ringan
2026-07-21,08:00:00,T-3-17,25.7,66.7,6.0,3,0,19.33,Sehat
2026-07-22,08:00:00,T-0,30.6,77.5,5.5,0,0,100.00,Sehat
2026-07-22,08:00:00,T-1-0,31.8,89.0,6.4,1,0,90.39,Terinfeksi Berat
2026-07-22,08:00:00,T-1-1,29.4,88.4,5.0,1,0,99.00,Terinfeksi Berat
2026-07-22,08:00:00,T-1-2,24.5,92.9,5.6,1,0,99.00,Terinfeksi Berat
2026-07-22,08:00:00,T-1-3,29.0,90.1,5.7,1,0,99.00,Terinfeksi Berat
2026-07-22,08:00:00,T-1-4,30.5,65.7,5.8,1,0,73.63,Gejala Sedang
2026-07-22,08:00:00,T-1-5,25.7,79.9,5.8,1,0,89.54,Terinfeksi Berat
2026-07-22,08:00:00,T-2-0,27.8,95.0,5.5,2,0,48.87,Gejala Sedang
2026-07-22,08:00:00,T-2-1,31.0,67.1,6.4,2,0,29.66,Gejala Ringan
2026-07-22,08:00:00,T-2-2,26.4,71.4,6.0,2,0,33.67,Gejala Ringan
2026-07-22,08:00:00,T-2-3,31.3,82.2,5.5,2,0,42.29,Gejala Sedang
2026-07-22,08:00:00,T-2-4,26.8,90.6,5.2,2,0,49.29,Gejala Sedang
2026-07-22,08:00:00,T-2-5,25.2,74.8,6.5,2,0,32.56,Gejala Ringan
2026-07-22,08:00:00,T-2-6,25.4,82.4,5.2,2,0,44.83,Gejala Sedang
2026-07-22,08:00:00,T-2-7,29.3,94.2,5.8,2,0,45.95,Gejala Sedang
2026-07-22,08:00:00,T-2-8,27.7,68.8,5.9,2,0,32.99,Gejala Ringan
2026-07-22,08:00:00,T-2-9,31.9,68.9,6.4,2,0,30.46,Gejala Ringan
2026-07-22,08:00:00,T-2-10,26.3,75.8,5.8,2,0,36.98,Gejala Ringan
2026-07-22,08:00:00,T-2-11,31.3,73.2,6.1,2,0,33.95,Gejala Ringan
2026-07-22,08:00:00,T-3-0,28.4,76.4,5.7,3,0,23.31,Gejala Ringan
2026-07-22,08:00:00,T-3-1,30.3,65.3,5.6,3,0,20.28,Gejala Ringan
2026-07-22,08:00:00,T-3-2,25.9,79.2,5.0,3,0,27.55,Gejala Ringan
2026-07-22,08:00:00,T-3-3,28.0,82.6,6.0,3,0,23.94,Gejala Ringan
2026-07-22,08:00:00,T-3-4,26.2,73.7,5.1,3,0,25.13,Gejala Ringan
2026-07-22,08:00:00,T-3-5,30.8,86.2,5.5,3,0,27.26,Gejala Ringan
2026-07-22,08:00:00,T-3-6,30.3,65.5,5.1,3,0,22.34,Gejala Ringan
2026-07-22,08:00:00,T-3-7,27.7,76.8,6.4,3,0,20.87,Gejala Ringan
2026-07-22,08:00:00,T-3-8,30.4,76.8,5.6,3,0,23.85,Gejala Ringan
2026-07-22,08:00:00,T-3-9,29.6,78.3,5.1,3,0,26.70,Gejala Ringan
2026-07-22,08:00:00,T-3-10,28.2,87.1,5.8,3,0,26.12,Gejala Ringan
2026-07-22,08:00:00,T-3-11,25.5,65.7,6.4,3,0,17.85,Sehat
2026-07-22,08:00:00,T-3-12,31.5,68.3,5.8,3,0,20.48,Gejala Ringan
2026-07-22,08:00:00,T-3-13,24.5,67.4,6.1,3,0,19.22,Sehat
2026-07-22,08:00:00,T-3-14,31.9,67.4,5.7,3,0,20.57,Gejala Ringan
2026-07-22,08:00:00,T-3-15,28.6,85.3,6.2,3,0,23.93,Gejala Ringan
2026-07-22,08:00:00,T-3-16,26.1,71.0,5.8,3,0,21.29,Gejala Ringan
2026-07-22,08:00:00,T-3-17,24.8,84.0,6.4,3,0,22.83,Gejala Ringan
2026-07-23,08:00:00,T-0,30.0,65.1,6.3,0,0,100.00,Sehat
2026-07-23,08:00:00,T-1-0,25.8,88.9,5.4,1,0,99.00,Terinfeksi Berat
2026-07-23,08:00:00,T-1-1,24.8,86.8,6.4,1,0,88.16,Terinfeksi Berat
2026-07-23,08:00:00,T-1-2,24.2,94.1,5.8,1,0,99.00,Terinfeksi Berat
2026-07-23,08:00:00,T-1-3,24.6,71.8,6.1,1,0,76.51,Terinfeksi Berat
2026-07-23,08:00:00,T-1-4,25.3,68.3,5.9,1,0,75.25,Terinfeksi Berat
2026-07-23,08:00:00,T-1-5,25.4,66.4,5.7,1,0,75.72,Terinfeksi Berat
2026-07-23,08:00:00,T-2-0,28.6,86.0,6.2,2,0,39.24,Gejala Ringan
2026-07-23,08:00:00,T-2-1,26.0,70.4,5.5,2,0,36.21,Gejala Ringan
2026-07-23,08:00:00,T-2-2,26.3,76.1,5.4,2,0,39.87,Gejala Ringan
2026-07-23,08:00:00,T-2-3,25.6,94.8,6.1,2,0,43.97,Gejala Sedang
2026-07-23,08:00:00,T-2-4,24.3,89.7,6.4,2,0,39.65,Gejala Ringan
2026-07-23,08:00:00,T-2-5,30.6,91.0,5.2,2,0,49.51,Gejala Sedang
2026-07-23,08:00:00,T-2-6,27.8,67.9,6.4,2,0,30.02,Gejala Ringan
2026-07-23,08:00:00,T-2-7,26.0,75.3,5.9,2,0,36.11,Gejala Ringan
2026-07-23,08:00:00,T-2-8,31.9,76.5,5.0,2,0,43.29,Gejala Sedang
2026-07-23,08:00:00,T-2-9,29.2,68.8,5.3,2,0,36.73,Gejala Ringan
2026-07-23,08:00:00,T-2-10,31.3,92.1,5.4,2,0,48.26,Gejala Sedang
2026-07-23,08:00:00,T-2-11,28.8,77.4,5.9,2,0,37.12,Gejala Ringan
2026-07-23,08:00:00,T-3-0,31.9,68.0,5.1,3,0,23.19,Gejala Ringan
2026-07-23,08:00:00,T-3-1,29.2,67.7,5.6,3,0,21.03,Gejala Ringan
2026-07-23,08:00:00,T-3-2,24.7,84.8,6.2,3,0,23.79,Gejala Ringan
2026-07-23,08:00:00,T-3-3,31.8,91.1,5.6,3,0,28.29,Gejala Ringan
2026-07-23,08:00:00,T-3-4,26.1,92.9,5.7,3,0,28.35,Gejala Ringan
2026-07-23,08:00:00,T-3-5,27.2,94.2,5.9,3,0,27.77,Gejala Ringan
2026-07-23,08:00:00,T-3-6,30.8,93.9,5.8,3,0,28.16,Gejala Ringan
2026-07-23,08:00:00,T-3-7,25.1,85.1,5.9,3,0,25.09,Gejala Ringan
2026-07-23,08:00:00,T-3-8,28.6,88.1,5.4,3,0,28.38,Gejala Ringan
2026-07-23,08:00:00,T-3-9,25.2,73.6,6.1,3,0,20.99,Gejala Ringan
2026-07-23,08:00:00,T-3-10,25.2,94.0,5.4,3,0,30.28,Gejala Ringan
2026-07-23,08:00:00,T-3-11,24.2,70.8,5.0,3,0,24.63,Gejala Ringan
2026-07-23,08:00:00,T-3-12,27.2,92.2,5.4,3,0,29.70,Gejala Ringan
2026-07-23,08:00:00,T-3-13,28.9,92.7,6.4,3,0,25.19,Gejala Ringan
2026-07-23,08:00:00,T-3-14,26.2,74.1,5.4,3,0,23.87,Gejala Ringan
2026-07-23,08:00:00,T-3-15,31.7,89.7,5.6,3,0,27.86,Gejala Ringan
2026-07-23,08:00:00,T-3-16,28.1,87.5,5.0,3,0,30.44,Gejala Ringan
2026-07-23,08:00:00,T-3-17,28.2,65.4,5.1,3,0,22.30,Gejala Ringan
2026-07-24,08:00:00,T-0,30.3,85.0,5.5,0,0,100.00,Sehat
2026-07-24,08:00:00,T-1-0,29.6,83.0,5.1,1,0,99.00,Terinfeksi Berat
2026-07-24,08:00:00,T-1-1,24.1,66.8,5.8,1,0,74.86,Gejala Sedang
2026-07-24,08:00:00,T-1-2,26.4,82.7,5.7,1,0,94.31,Terinfeksi Berat
2026-07-24,08:00:00,T-1-3,30.4,88.9,5.1,1,0,99.00,Terinfeksi Berat
2026-07-24,08:00:00,T-1-4,31.7,71.5,6.1,1,0,76.19,Terinfeksi Berat
2026-07-24,08:00:00,T-1-5,25.6,78.2,6.5,1,0,78.20,Terinfeksi Berat
2026-07-24,08:00:00,T-2-0,24.4,83.9,5.0,2,0,47.48,Gejala Sedang
2026-07-24,08:00:00,T-2-1,29.0,80.8,6.0,2,0,38.10,Gejala Ringan
2026-07-24,08:00:00,T-2-2,28.4,70.2,5.0,2,0,39.72,Gejala Ringan
2026-07-24,08:00:00,T-2-3,29.3,82.0,5.9,2,0,39.32,Gejala Ringan
2026-07-24,08:00:00,T-2-4,30.9,89.6,5.4,2,0,46.95,Gejala Sedang
2026-07-24,08:00:00,T-2-5,26.1,76.0,6.0,2,0,35.84,Gejala Ringan
2026-07-24,08:00:00,T-2-6,28.3,80.9,5.6,2,0,40.87,Gejala Sedang
2026-07-24,08:00:00,T-2-7,31.6,70.5,6.4,2,0,31.17,Gejala Ringan
2026-07-24,08:00:00,T-2-8,31.0,65.3,6.0,2,0,30.79,Gejala Ringan
2026-07-24,08:00:00,T-2-9,31.4,90.0,6.2,2,0,41.07,Gejala Sedang
2026-07-24,08:00:00,T-2-10,26.2,76.7,6.4,2,0,33.91,Gejala Ringan
2026-07-24,08:00:00,T-2-11,27.9,92.9,5.9,2,0,44.55,Gejala Sedang
2026-07-24,08:00:00,T-3-0,24.8,93.7,6.1,3,0,26.72,Gejala Ringan
2026-07-24,08:00:00,T-3-1,28.8,80.4,5.2,3,0,26.89,Gejala Ringan
2026-07-24,08:00:00,T-3-2,24.1,83.9,5.5,3,0,26.53,Gejala Ringan
2026-07-24,08:00:00,T-3-3,24.1,80.9,5.1,3,0,27.59,Gejala Ringan
2026-07-24,08:00:00,T-3-4,30.0,79.1,5.5,3,0,25.01,Gejala Ringan
2026-07-24,08:00:00,T-3-5,27.3,86.8,5.5,3,0,27.45,Gejala Ringan
2026-07-24,08:00:00,T-3-6,29.3,85.7,5.8,3,0,25.70,Gejala Ringan
2026-07-24,08:00:00,T-3-7,31.1,92.5,5.3,3,0,30.36,Gejala Ringan
2026-07-24,08:00:00,T-3-8,31.2,93.1,6.3,3,0,25.70,Gejala Ringan
2026-07-24,08:00:00,T-3-9,31.7,67.8,5.5,3,0,21.44,Gejala Ringan
2026-07-24,08:00:00,T-3-10,29.9,74.9,5.3,3,0,24.58,Gejala Ringan
2026-07-24,08:00:00,T-3-11,24.8,73.3,6.2,3,0,20.56,Gejala Ringan
2026-07-24,08:00:00,T-3-12,26.2,88.5,5.5,3,0,27.99,Gejala Ringan
2026-07-24,08:00:00,T-3-13,24.5,94.5,6.1,3,0,26.94,Gejala Ringan
2026-07-24,08:00:00,T-3-14,30.4,88.2,6.2,3,0,24.74,Gejala Ringan
2026-07-24,08:00:00,T-3-15,31.0,86.1,5.7,3,0,26.27,Gejala Ringan
2026-07-24,08:00:00,T-3-16,25.4,93.0,5.4,3,0,29.95,Gejala Ringan
2026-07-24,08:00:00,T-3-17,25.5,89.9,5.5,3,0,28.43,Gejala Ringan
2026-07-25,08:00:00,T-0,28.5,77.7,5.5,0,0,100.00,Sehat
2026-07-25,08:00:00,T-1-0,26.9,70.3,6.0,1,0,76.16,Terinfeksi Berat
2026-07-25,08:00:00,T-1-1,31.0,80.0,5.5,1,0,94.55,Terinfeksi Berat
2026-07-25,08:00:00,T-1-2,29.4,69.6,5.8,1,0,78.00,Terinfeksi Berat
2026-07-25,08:00:00,T-1-3,31.8,91.5,6.0,1,0,99.00,Terinfeksi Berat
2026-07-25,08:00:00,T-1-4,26.1,70.7,6.3,1,0,72.94,Gejala Sedang
2026-07-25,08:00:00,T-1-5,24.6,94.5,5.2,1,0,99.00,Terinfeksi Berat
2026-07-25,08:00:00,T-2-0,24.1,68.3,6.2,2,0,31.17,Gejala Ringan
2026-07-25,08:00:00,T-2-1,29.9,80.8,5.4,2,0,42.33,Gejala Sedang
2026-07-25,08:00:00,T-2-2,30.3,84.2,5.1,2,0,46.71,Gejala Sedang
2026-07-25,08:00:00,T-2-3,28.2,91.1,6.5,2,0,39.65,Gejala Ringan
2026-07-25,08:00:00,T-2-4,26.4,89.0,6.2,2,0,40.61,Gejala Sedang
2026-07-25,08:00:00,T-2-5,27.7,93.5,5.2,2,0,50.87,Gejala Sedang
2026-07-25,08:00:00,T-2-6,30.7,72.3,5.8,2,0,35.27,Gejala Ringan
2026-07-25,08:00:00,T-2-7,26.3,80.7,6.2,2,0,36.83,Gejala Ringan
2026-07-25,08:00:00,T-2-8,29.3,68.8,5.3,2,0,36.73,Gejala Ringan
2026-07-25,08:00:00,T-2-9,29.3,85.7,5.3,2,0,45.75,Gejala Sedang
